Local time,Open,High,Low,Close,Volume
01.11.2009 18:31:00.000 GMT-0800,1.47441,1.47473,1.47417,1.47455,76.1
01.11.2009 18:32:00.000 GMT-0800,1.47463,1.47463,1.47403,1.47431,35
01.11.2009 18:33:00.000 GMT-0800,1.47438,1.47449,1.47412,1.47433,53.7
01.11.2009 18:34:00.000 GMT-0800,1.47418,1.47497,1.47382,1.47473,96.7
01.11.2009 18:35:00.000 GMT-0800,1.47477,1.47486,1.47417,1.47431,76.9
01.11.2009 18:36:00.000 GMT-0800,1.47417,1.47450,1.47409,1.47437,46.5
01.11.2009 18:37:00.000 GMT-0800,1.47404,1.47416,1.47365,1.47384,23.3
01.11.2009 18:38:00.000 GMT-0800,1.47377,1.47421,1.47377,1.47393,18.1
01.11.2009 18:39:00.000 GMT-0800,1.47375,1.47395,1.47365,1.47383,19.4
01.11.2009 18:40:00.000 GMT-0800,1.47416,1.47427,1.47396,1.47415,13.3
01.11.2009 18:41:00.000 GMT-0800,1.47408,1.47442,1.47390,1.47416,21.4
01.11.2009 18:42:00.000 GMT-0800,1.47387,1.47436,1.47380,1.47428,18.1
01.11.2009 18:43:00.000 GMT-0800,1.47422,1.47440,1.47380,1.47429,38.8
01.11.2009 18:44:00.000 GMT-0800,1.47425,1.47453,1.47398,1.47427,63.6
01.11.2009 18:45:00.000 GMT-0800,1.47429,1.47446,1.47397,1.47434,42.3
01.11.2009 18:46:00.000 GMT-0800,1.47420,1.47436,1.47393,1.47422,57.1
01.11.2009 18:47:00.000 GMT-0800,1.47414,1.47436,1.47389,1.47397,74.6
01.11.2009 18:48:00.000 GMT-0800,1.47413,1.47453,1.47396,1.47434,92.1
01.11.2009 18:49:00.000 GMT-0800,1.47439,1.47445,1.47395,1.47404,87.2
01.11.2009 18:50:00.000 GMT-0800,1.47415,1.47449,1.47393,1.47407,66.6
01.11.2009 18:51:00.000 GMT-0800,1.47416,1.47435,1.47394,1.47424,75
01.11.2009 18:52:00.000 GMT-0800,1.47422,1.47442,1.47393,1.47423,40
01.11.2009 18:53:00.000 GMT-0800,1.47398,1.47432,1.47395,1.47425,21
01.11.2009 18:54:00.000 GMT-0800,1.47417,1.47421,1.47387,1.47404,16.5
01.11.2009 18:55:00.000 GMT-0800,1.47400,1.47426,1.47391,1.47407,29.2
01.11.2009 18:56:00.000 GMT-0800,1.47425,1.47429,1.47376,1.47394,31.4
01.11.2009 18:57:00.000 GMT-0800,1.47392,1.47416,1.47372,1.47402,91.3
