Local time,Open,High,Low,Close,Volume
02.01.2007 05:45:00.000 GMT-0800,1.32942,1.32951,1.32857,1.32888,11334.999999999998
02.01.2007 06:00:00.000 GMT-0800,1.32884,1.32893,1.32794,1.32820,12606.699999999999
02.01.2007 06:15:00.000 GMT-0800,1.32817,1.32880,1.32789,1.32855,10177.2
02.01.2007 06:30:00.000 GMT-0800,1.32857,1.32863,1.32804,1.32841,10831.7
02.01.2007 06:45:00.000 GMT-0800,1.32838,1.32865,1.32795,1.32815,10002.400000000001
02.01.2007 07:00:00.000 GMT-0800,1.32809,1.32816,1.32688,1.32719,10369
02.01.2007 07:15:00.000 GMT-0800,1.32730,1.32780,1.32668,1.32760,11285.300000000001
02.01.2007 07:30:00.000 GMT-0800,1.32761,1.32761,1.32668,1.32680,12121.999999999998
02.01.2007 07:45:00.000 GMT-0800,1.32687,1.32765,1.32661,1.32754,10950.5
02.01.2007 08:00:00.000 GMT-0800,1.32743,1.32861,1.32735,1.32853,153954.3987
02.01.2007 08:15:00.000 GMT-0800,1.32845,1.32897,1.32797,1.32862,125138.79879999999
02.01.2007 08:30:00.000 GMT-0800,1.32858,1.32858,1.32773,1.32820,90131.6997
02.01.2007 08:45:00.000 GMT-0800,1.32810,1.32883,1.32802,1.32845,71060.50090000001
02.01.2007 09:00:00.000 GMT-0800,1.32817,1.32853,1.32763,1.32847,52266.200300000004
02.01.2007 09:15:00.000 GMT-0800,1.32846,1.32873,1.32816,1.32858,48896.3001
02.01.2007 09:30:00.000 GMT-0800,1.32855,1.32868,1.32781,1.32836,53446.699799999995
02.01.2007 09:45:00.000 GMT-0800,1.32838,1.32872,1.32792,1.32864,45485.30020000001
02.01.2007 10:00:00.000 GMT-0800,1.32865,1.32886,1.32757,1.32759,32907.999800000005
02.01.2007 10:15:00.000 GMT-0800,1.32796,1.32813,1.32736,1.32778,32986.4001
02.01.2007 10:30:00.000 GMT-0800,1.32771,1.32793,1.32723,1.32783,71143.9998
02.01.2007 10:45:00.000 GMT-0800,1.32789,1.32808,1.32731,1.32776,77321.3998
02.01.2007 11:00:00.000 GMT-0800,1.32776,1.32792,1.32715,1.32726,49942.7004
02.01.2007 11:15:00.000 GMT-0800,1.32752,1.32762,1.32704,1.32742,45705.7002
02.01.2007 11:30:00.000 GMT-0800,1.32739,1.32750,1.32673,1.32714,31348.4998
02.01.2007 11:45:00.000 GMT-0800,1.32718,1.32761,1.32705,1.32735,31232.2002
02.01.2007 12:00:00.000 GMT-0800,1.32748,1.32759,1.32693,1.32716,26189.4999
02.01.2007 12:15:00.000 GMT-0800,1.32725,1.32742,1.32677,1.32710,22177.7998
02.01.2007 12:30:00.000 GMT-0800,1.32704,1.32758,1.32688,1.32725,26445.6999
02.01.2007 12:45:00.000 GMT-0800,1.32717,1.32774,1.32690,1.32751,22190
02.01.2007 13:00:00.000 GMT-0800,1.32704,1.32787,1.32675,1.32697,11882.9
02.01.2007 13:15:00.000 GMT-0800,1.32733,1.32792,1.32705,1.32774,11622.5
02.01.2007 13:30:00.000 GMT-0800,1.32725,1.32788,1.32704,1.32721,12170.200000000003
02.01.2007 13:45:00.000 GMT-0800,1.32727,1.32757,1.32670,1.32670,10692.800000000001
02.01.2007 14:00:00.000 GMT-0800,1.32699,1.32733,1.32672,1.32717,12684
02.01.2007 14:15:00.000 GMT-0800,1.32704,1.32764,1.32682,1.32750,11580.199999999999
02.01.2007 14:30:00.000 GMT-0800,1.32741,1.32767,1.32698,1.32708,11487.9
02.01.2007 14:45:00.000 GMT-0800,1.32703,1.32779,1.32700,1.32740,11797.1
02.01.2007 15:00:00.000 GMT-0800,1.32762,1.32793,1.32698,1.32735,12962.4
02.01.2007 15:15:00.000 GMT-0800,1.32743,1.32760,1.32697,1.32710,11519.500000000002
02.01.2007 15:30:00.000 GMT-0800,1.32739,1.32743,1.32672,1.32702,12241.2
02.01.2007 15:45:00.000 GMT-0800,1.32704,1.32750,1.32645,1.32724,11515.2
02.01.2007 16:00:00.000 GMT-0800,1.32702,1.32764,1.32697,1.32697,11838.800000000003
02.01.2007 16:15:00.000 GMT-0800,1.32734,1.32771,1.32700,1.32744,12832.599999999999
02.01.2007 16:30:00.000 GMT-0800,1.32769,1.32839,1.32745,1.32788,11369.9
02.01.2007 16:45:00.000 GMT-0800,1.32799,1.32835,1.32766,1.32792,11975.800000000001
02.01.2007 17:00:00.000 GMT-0800,1.32793,1.32809,1.32743,1.32790,12205.500000000002
02.01.2007 17:15:00.000 GMT-0800,1.32776,1.32820,1.32756,1.32808,12153.5
02.01.2007 17:30:00.000 GMT-0800,1.32801,1.32835,1.32775,1.32827,13371.100000000002
02.01.2007 17:45:00.000 GMT-0800,1.32800,1.32831,1.32785,1.32815,11737.8
02.01.2007 18:00:00.000 GMT-0800,1.32813,1.32857,1.32792,1.32835,12918.5
02.01.2007 18:15:00.000 GMT-0800,1.32838,1.32862,1.32804,1.32850,11339.899999999998
02.01.2007 18:30:00.000 GMT-0800,1.32830,1.32870,1.32797,1.32823,12450.7
02.01.2007 18:45:00.000 GMT-0800,1.32841,1.32864,1.32803,1.32840,12292.000000000002
02.01.2007 19:00:00.000 GMT-0800,1.32830,1.32859,1.32797,1.32817,10845.400000000003
02.01.2007 19:15:00.000 GMT-0800,1.32829,1.32862,1.32788,1.32825,12027.900000000001
02.01.2007 19:30:00.000 GMT-0800,1.32856,1.32878,1.32809,1.32862,12917.300000000003
02.01.2007 19:45:00.000 GMT-0800,1.32853,1.32903,1.32832,1.32860,11471
02.01.2007 20:00:00.000 GMT-0800,1.32868,1.32878,1.32814,1.32838,11859.100000000002
02.01.2007 20:15:00.000 GMT-0800,1.32836,1.32850,1.32756,1.32812,13608.000000000002
02.01.2007 20:30:00.000 GMT-0800,1.32800,1.32832,1.32734,1.32790,11424.599999999999
02.01.2007 20:45:00.000 GMT-0800,1.32786,1.32885,1.32758,1.32849,11384.699999999999
02.01.2007 21:00:00.000 GMT-0800,1.32856,1.32856,1.32740,1.32763,12062.400000000001
02.01.2007 21:15:00.000 GMT-0800,1.32757,1.32783,1.32717,1.32742,10785.6
02.01.2007 21:30:00.000 GMT-0800,1.32708,1.32778,1.32692,1.32759,12081.6
02.01.2007 21:45:00.000 GMT-0800,1.32760,1.32794,1.32712,1.32750,10915.400000000001
02.01.2007 22:00:00.000 GMT-0800,1.32743,1.32824,1.32718,1.32812,12112.2
02.01.2007 22:15:00.000 GMT-0800,1.32778,1.32823,1.32722,1.32815,12549.2
02.01.2007 22:30:00.000 GMT-0800,1.32822,1.32836,1.32775,1.32817,12846.3
02.01.2007 22:45:00.000 GMT-0800,1.32817,1.32829,1.32736,1.32786,10831
02.01.2007 23:00:00.000 GMT-0800,1.32789,1.32809,1.32725,1.32745,10837.5
02.01.2007 23:15:00.000 GMT-0800,1.32767,1.32771,1.32659,1.32735,11179.800000000003
02.01.2007 23:30:00.000 GMT-0800,1.32727,1.32759,1.32682,1.32710,12359.2
02.01.2007 23:45:00.000 GMT-0800,1.32750,1.32778,1.32690,1.32778,12842.4
03.01.2007 00:00:00.000 GMT-0800,1.32770,1.32821,1.32722,1.32754,11372.1
03.01.2007 00:15:00.000 GMT-0800,1.32756,1.32819,1.32702,1.32784,10753.8
03.01.2007 00:30:00.000 GMT-0800,1.32770,1.32787,1.32706,1.32726,11317.700000000003
03.01.2007 00:45:00.000 GMT-0800,1.32727,1.32776,1.32668,1.32723,10831.599999999999
03.01.2007 01:00:00.000 GMT-0800,1.32710,1.32736,1.32676,1.32677,11002.800000000001
03.01.2007 01:15:00.000 GMT-0800,1.32673,1.32700,1.32588,1.32604,11778.400000000001
03.01.2007 01:30:00.000 GMT-0800,1.32616,1.32616,1.32538,1.32553,12353.800000000001
03.01.2007 01:45:00.000 GMT-0800,1.32559,1.32575,1.32496,1.32539,11751
03.01.2007 02:00:00.000 GMT-0800,1.32546,1.32557,1.32440,1.32442,10968.9
03.01.2007 02:15:00.000 GMT-0800,1.32431,1.32447,1.32198,1.32209,11118.099999999999
03.01.2007 02:30:00.000 GMT-0800,1.32213,1.32281,1.32170,1.32265,11257.2
03.01.2007 02:45:00.000 GMT-0800,1.32267,1.32286,1.32207,1.32246,11572.9
03.01.2007 03:00:00.000 GMT-0800,1.32236,1.32289,1.32212,1.32263,12578.9
03.01.2007 03:15:00.000 GMT-0800,1.32274,1.32354,1.32252,1.32325,12725.699999999997
03.01.2007 03:30:00.000 GMT-0800,1.32341,1.32349,1.32231,1.32235,11263.999999999998
03.01.2007 03:45:00.000 GMT-0800,1.32238,1.32300,1.32212,1.32218,11424.400000000001
03.01.2007 04:00:00.000 GMT-0800,1.32199,1.32286,1.32173,1.32271,10700.8
03.01.2007 04:15:00.000 GMT-0800,1.32275,1.32330,1.32236,1.32315,11952.3
03.01.2007 04:30:00.000 GMT-0800,1.32330,1.32372,1.32309,1.32360,12176.8
03.01.2007 04:45:00.000 GMT-0800,1.32365,1.32371,1.32290,1.32301,12068.7
03.01.2007 05:00:00.000 GMT-0800,1.32338,1.32351,1.32255,1.32261,11258.100000000002
03.01.2007 05:15:00.000 GMT-0800,1.32316,1.32540,1.32295,1.32530,11210.5
03.01.2007 05:30:00.000 GMT-0800,1.32536,1.32571,1.32442,1.32452,11721
03.01.2007 05:45:00.000 GMT-0800,1.32458,1.32474,1.32309,1.32310,12516.6
03.01.2007 06:00:00.000 GMT-0800,1.32314,1.32380,1.32304,1.32360,12402.300000000001
03.01.2007 06:15:00.000 GMT-0800,1.32343,1.32346,1.32259,1.32308,10911.2
