Local time,Open,High,Low,Close,Volume
01.05.2009 17:00:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 17:05:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 17:10:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 17:15:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 17:20:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 17:25:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 17:30:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 17:35:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 17:40:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 17:45:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 17:50:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 17:55:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 18:00:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 18:05:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 18:10:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 18:15:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 18:20:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 18:25:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 18:30:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 18:35:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 18:40:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 18:45:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 18:50:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 18:55:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 19:00:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 19:05:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 19:10:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 19:15:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 19:20:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 19:25:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 19:30:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 19:35:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 19:40:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 19:45:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 19:50:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
